"exp_index","subject","block","accuracy","probability_10","observer","outcome","evaluation"
"exp2",206,"observer",NA,NA,"sophisticated","pass20",85
"exp2",207,"observer",NA,NA,"naive","fail10",56
"exp2",207,"observer",NA,NA,"naive","fail20",10
"exp2",207,"observer",NA,NA,"naive","pass10",81
"exp2",207,"observer",NA,NA,"naive","pass20",81
"exp2",207,"observer",NA,NA,"sophisticated","fail10",56
"exp2",207,"observer",NA,NA,"sophisticated","fail20",10
"exp2",207,"observer",NA,NA,"sophisticated","pass10",84
"exp2",207,"observer",NA,NA,"sophisticated","pass20",81
"exp2",208,"observer",NA,NA,"naive","fail10",0
"exp2",208,"observer",NA,NA,"naive","fail20",17
"exp2",208,"observer",NA,NA,"naive","pass10",77
"exp2",208,"observer",NA,NA,"naive","pass20",100
"exp2",208,"observer",NA,NA,"sophisticated","fail10",0
"exp2",208,"observer",NA,NA,"sophisticated","fail20",0
"exp2",208,"observer",NA,NA,"sophisticated","pass10",100
"exp2",208,"observer",NA,NA,"sophisticated","pass20",85
"exp2",209,"observer",NA,NA,"naive","fail10",0
"exp2",209,"observer",NA,NA,"naive","fail20",0
"exp2",209,"observer",NA,NA,"naive","pass10",94
"exp2",209,"observer",NA,NA,"naive","pass20",100
"exp2",209,"observer",NA,NA,"sophisticated","fail10",0
"exp2",209,"observer",NA,NA,"sophisticated","fail20",0
"exp2",209,"observer",NA,NA,"sophisticated","pass10",94
"exp2",209,"observer",NA,NA,"sophisticated","pass20",100
"exp2",210,"observer",NA,NA,"naive","fail10",52
"exp2",210,"observer",NA,NA,"naive","fail20",28
"exp2",210,"observer",NA,NA,"naive","pass10",95
"exp2",210,"observer",NA,NA,"naive","pass20",74
"exp2",210,"observer",NA,NA,"sophisticated","fail10",12
"exp2",210,"observer",NA,NA,"sophisticated","fail20",43
"exp2",210,"observer",NA,NA,"sophisticated","pass10",51
"exp2",210,"observer",NA,NA,"sophisticated","pass20",67
"exp2",211,"observer",NA,NA,"naive","fail10",35
"exp2",211,"observer",NA,NA,"naive","fail20",0
"exp2",211,"observer",NA,NA,"naive","pass10",83
"exp2",211,"observer",NA,NA,"naive","pass20",100
"exp2",211,"observer",NA,NA,"sophisticated","fail10",22
"exp2",211,"observer",NA,NA,"sophisticated","fail20",5
"exp2",211,"observer",NA,NA,"sophisticated","pass10",61
"exp2",211,"observer",NA,NA,"sophisticated","pass20",100
"exp2",212,"observer",NA,NA,"naive","fail10",50
"exp2",212,"observer",NA,NA,"naive","fail20",0
"exp2",212,"observer",NA,NA,"naive","pass10",100
"exp2",212,"observer",NA,NA,"naive","pass20",100
"exp2",212,"observer",NA,NA,"sophisticated","fail10",50
"exp2",212,"observer",NA,NA,"sophisticated","fail20",0
"exp2",212,"observer",NA,NA,"sophisticated","pass10",100
"exp2",212,"observer",NA,NA,"sophisticated","pass20",100
"exp2",213,"observer",NA,NA,"naive","fail10",42
"exp2",213,"observer",NA,NA,"naive","fail20",5
"exp2",213,"observer",NA,NA,"naive","pass10",96
"exp2",213,"observer",NA,NA,"naive","pass20",83
"exp2",213,"observer",NA,NA,"sophisticated","fail10",0
"exp2",213,"observer",NA,NA,"sophisticated","fail20",5
"exp2",213,"observer",NA,NA,"sophisticated","pass10",73
"exp2",213,"observer",NA,NA,"sophisticated","pass20",85
"exp2",214,"observer",NA,NA,"naive","fail10",50
"exp2",214,"observer",NA,NA,"naive","fail20",15
"exp2",214,"observer",NA,NA,"naive","pass10",99
"exp2",214,"observer",NA,NA,"naive","pass20",70
"exp2",214,"observer",NA,NA,"sophisticated","fail10",31
"exp2",214,"observer",NA,NA,"sophisticated","fail20",5
"exp2",214,"observer",NA,NA,"sophisticated","pass10",100
"exp2",214,"observer",NA,NA,"sophisticated","pass20",70
"exp2",215,"observer",NA,NA,"naive","fail10",50
"exp2",215,"observer",NA,NA,"naive","fail20",12
"exp2",215,"observer",NA,NA,"naive","pass10",88
"exp2",215,"observer",NA,NA,"naive","pass20",78
"exp2",215,"observer",NA,NA,"sophisticated","fail10",22
"exp2",215,"observer",NA,NA,"sophisticated","fail20",14
"exp2",215,"observer",NA,NA,"sophisticated","pass10",80
"exp2",215,"observer",NA,NA,"sophisticated","pass20",84
"exp2",216,"observer",NA,NA,"naive","fail10",35
"exp2",216,"observer",NA,NA,"naive","fail20",20
"exp2",216,"observer",NA,NA,"naive","pass10",80
"exp2",216,"observer",NA,NA,"naive","pass20",70
"exp2",216,"observer",NA,NA,"sophisticated","fail10",35
"exp2",216,"observer",NA,NA,"sophisticated","fail20",19
"exp2",216,"observer",NA,NA,"sophisticated","pass10",80
"exp2",216,"observer",NA,NA,"sophisticated","pass20",71
"exp2",217,"observer",NA,NA,"naive","fail10",45
"exp2",217,"observer",NA,NA,"naive","fail20",0
"exp2",217,"observer",NA,NA,"naive","pass10",55
"exp2",217,"observer",NA,NA,"naive","pass20",100
"exp2",217,"observer",NA,NA,"sophisticated","fail10",33
"exp2",217,"observer",NA,NA,"sophisticated","fail20",5
"exp2",217,"observer",NA,NA,"sophisticated","pass10",71
"exp2",217,"observer",NA,NA,"sophisticated","pass20",97
"exp2",218,"observer",NA,NA,"naive","fail10",11
"exp2",218,"observer",NA,NA,"naive","fail20",0
"exp2",218,"observer",NA,NA,"naive","pass10",100
"exp2",218,"observer",NA,NA,"naive","pass20",100
"exp2",218,"observer",NA,NA,"sophisticated","fail10",14
"exp2",218,"observer",NA,NA,"sophisticated","fail20",1
"exp2",218,"observer",NA,NA,"sophisticated","pass10",90
"exp2",218,"observer",NA,NA,"sophisticated","pass20",100
"exp2",219,"observer",NA,NA,"naive","fail10",13
"exp2",219,"observer",NA,NA,"naive","fail20",2
"exp2",219,"observer",NA,NA,"naive","pass10",85
"exp2",219,"observer",NA,NA,"naive","pass20",100
"exp2",219,"observer",NA,NA,"sophisticated","fail10",15
"exp2",219,"observer",NA,NA,"sophisticated","fail20",2
"exp2",219,"observer",NA,NA,"sophisticated","pass10",85
"exp2",219,"observer",NA,NA,"sophisticated","pass20",100
"exp2",220,"observer",NA,NA,"naive","fail10",94
"exp2",220,"observer",NA,NA,"naive","fail20",73
"exp2",220,"observer",NA,NA,"naive","pass10",93
"exp2",220,"observer",NA,NA,"naive","pass20",81
"exp2",220,"observer",NA,NA,"sophisticated","fail10",21
"exp2",220,"observer",NA,NA,"sophisticated","fail20",24
"exp2",220,"observer",NA,NA,"sophisticated","pass10",97
"exp2",220,"observer",NA,NA,"sophisticated","pass20",64
"exp2",221,"observer",NA,NA,"naive","fail10",33
"exp2",221,"observer",NA,NA,"naive","fail20",36
"exp2",221,"observer",NA,NA,"naive","pass10",96
"exp2",221,"observer",NA,NA,"naive","pass20",97
"exp2",221,"observer",NA,NA,"sophisticated","fail10",33
"exp2",221,"observer",NA,NA,"sophisticated","fail20",29
"exp2",221,"observer",NA,NA,"sophisticated","pass10",100
"exp2",221,"observer",NA,NA,"sophisticated","pass20",98
"exp2",222,"observer",NA,NA,"naive","fail10",41
"exp2",222,"observer",NA,NA,"naive","fail20",39
"exp2",222,"observer",NA,NA,"naive","pass10",73
"exp2",222,"observer",NA,NA,"naive","pass20",72
"exp2",222,"observer",NA,NA,"sophisticated","fail10",38
"exp2",222,"observer",NA,NA,"sophisticated","fail20",14
"exp2",222,"observer",NA,NA,"sophisticated","pass10",88
"exp2",222,"observer",NA,NA,"sophisticated","pass20",75
"exp2",223,"observer",NA,NA,"naive","fail10",46
"exp2",223,"observer",NA,NA,"naive","fail20",6
"exp2",223,"observer",NA,NA,"naive","pass10",79
"exp2",223,"observer",NA,NA,"naive","pass20",69
"exp2",223,"observer",NA,NA,"sophisticated","fail10",15
"exp2",223,"observer",NA,NA,"sophisticated","fail20",0
"exp2",223,"observer",NA,NA,"sophisticated","pass10",76
"exp2",223,"observer",NA,NA,"sophisticated","pass20",60
"exp2",224,"observer",NA,NA,"naive","fail10",5
"exp2",224,"observer",NA,NA,"naive","fail20",0
"exp2",224,"observer",NA,NA,"naive","pass10",61
"exp2",224,"observer",NA,NA,"naive","pass20",100
"exp2",224,"observer",NA,NA,"sophisticated","fail10",6
"exp2",224,"observer",NA,NA,"sophisticated","fail20",5
"exp2",224,"observer",NA,NA,"sophisticated","pass10",90
"exp2",224,"observer",NA,NA,"sophisticated","pass20",95
"exp2",225,"observer",NA,NA,"naive","fail10",34
"exp2",225,"observer",NA,NA,"naive","fail20",4
"exp2",225,"observer",NA,NA,"naive","pass10",64
"exp2",225,"observer",NA,NA,"naive","pass20",87
"exp2",225,"observer",NA,NA,"sophisticated","fail10",26
"exp2",225,"observer",NA,NA,"sophisticated","fail20",0
"exp2",225,"observer",NA,NA,"sophisticated","pass10",76
"exp2",225,"observer",NA,NA,"sophisticated","pass20",99
"exp2",226,"observer",NA,NA,"naive","fail10",47
"exp2",226,"observer",NA,NA,"naive","fail20",21
"exp2",226,"observer",NA,NA,"naive","pass10",100
"exp2",226,"observer",NA,NA,"naive","pass20",62
"exp2",226,"observer",NA,NA,"sophisticated","fail10",47
"exp2",226,"observer",NA,NA,"sophisticated","fail20",20
"exp2",226,"observer",NA,NA,"sophisticated","pass10",100
"exp2",226,"observer",NA,NA,"sophisticated","pass20",62
"exp2",227,"observer",NA,NA,"naive","fail10",0
"exp2",227,"observer",NA,NA,"naive","fail20",0
"exp2",227,"observer",NA,NA,"naive","pass10",100
"exp2",227,"observer",NA,NA,"naive","pass20",100
"exp2",227,"observer",NA,NA,"sophisticated","fail10",0
"exp2",227,"observer",NA,NA,"sophisticated","fail20",0
"exp2",227,"observer",NA,NA,"sophisticated","pass10",100
"exp2",227,"observer",NA,NA,"sophisticated","pass20",100
"exp2",228,"observer",NA,NA,"naive","fail10",44
"exp2",228,"observer",NA,NA,"naive","fail20",12
"exp2",228,"observer",NA,NA,"naive","pass10",76
"exp2",228,"observer",NA,NA,"naive","pass20",60
"exp2",228,"observer",NA,NA,"sophisticated","fail10",33
"exp2",228,"observer",NA,NA,"sophisticated","fail20",0
"exp2",228,"observer",NA,NA,"sophisticated","pass10",84
"exp2",228,"observer",NA,NA,"sophisticated","pass20",45
"exp2",229,"observer",NA,NA,"naive","fail10",41
"exp2",229,"observer",NA,NA,"naive","fail20",16
"exp2",229,"observer",NA,NA,"naive","pass10",98
"exp2",229,"observer",NA,NA,"naive","pass20",70
"exp2",229,"observer",NA,NA,"sophisticated","fail10",41
"exp2",229,"observer",NA,NA,"sophisticated","fail20",16
"exp2",229,"observer",NA,NA,"sophisticated","pass10",98
"exp2",229,"observer",NA,NA,"sophisticated","pass20",70
"exp2",230,"observer",NA,NA,"naive","fail10",0
"exp2",230,"observer",NA,NA,"naive","fail20",18
"exp2",230,"observer",NA,NA,"naive","pass10",69
"exp2",230,"observer",NA,NA,"naive","pass20",48
"exp2",230,"observer",NA,NA,"sophisticated","fail10",0
"exp2",230,"observer",NA,NA,"sophisticated","fail20",18
"exp2",230,"observer",NA,NA,"sophisticated","pass10",100
"exp2",230,"observer",NA,NA,"sophisticated","pass20",31
"exp2",231,"observer",NA,NA,"naive","fail10",21
"exp2",231,"observer",NA,NA,"naive","fail20",0
"exp2",231,"observer",NA,NA,"naive","pass10",69
"exp2",231,"observer",NA,NA,"naive","pass20",99
"exp2",231,"observer",NA,NA,"sophisticated","fail10",21
"exp2",231,"observer",NA,NA,"sophisticated","fail20",0
"exp2",231,"observer",NA,NA,"sophisticated","pass10",69
"exp2",231,"observer",NA,NA,"sophisticated","pass20",98
"exp2",232,"observer",NA,NA,"naive","fail10",48
"exp2",232,"observer",NA,NA,"naive","fail20",21
"exp2",232,"observer",NA,NA,"naive","pass10",100
"exp2",232,"observer",NA,NA,"naive","pass20",82
"exp2",232,"observer",NA,NA,"sophisticated","fail10",48
"exp2",232,"observer",NA,NA,"sophisticated","fail20",10
"exp2",232,"observer",NA,NA,"sophisticated","pass10",100
"exp2",232,"observer",NA,NA,"sophisticated","pass20",82
"exp2",233,"observer",NA,NA,"naive","fail10",27
"exp2",233,"observer",NA,NA,"naive","fail20",0
"exp2",233,"observer",NA,NA,"naive","pass10",70
"exp2",233,"observer",NA,NA,"naive","pass20",100
"exp2",233,"observer",NA,NA,"sophisticated","fail10",25
"exp2",233,"observer",NA,NA,"sophisticated","fail20",0
"exp2",233,"observer",NA,NA,"sophisticated","pass10",81
"exp2",233,"observer",NA,NA,"sophisticated","pass20",92
"exp2",234,"observer",NA,NA,"naive","fail10",56
"exp2",234,"observer",NA,NA,"naive","fail20",5
"exp2",234,"observer",NA,NA,"naive","pass10",28
"exp2",234,"observer",NA,NA,"naive","pass20",100
"exp2",234,"observer",NA,NA,"sophisticated","fail10",56
"exp2",234,"observer",NA,NA,"sophisticated","fail20",5
"exp2",234,"observer",NA,NA,"sophisticated","pass10",28
"exp2",234,"observer",NA,NA,"sophisticated","pass20",100
"exp2",235,"observer",NA,NA,"naive","fail10",50
"exp2",235,"observer",NA,NA,"naive","fail20",50
"exp2",235,"observer",NA,NA,"naive","pass10",100
"exp2",235,"observer",NA,NA,"naive","pass20",100
"exp2",235,"observer",NA,NA,"sophisticated","fail10",50
"exp2",235,"observer",NA,NA,"sophisticated","fail20",50
"exp2",235,"observer",NA,NA,"sophisticated","pass10",100
"exp2",235,"observer",NA,NA,"sophisticated","pass20",100
"exp2",236,"observer",NA,NA,"naive","fail10",0
"exp2",236,"observer",NA,NA,"naive","fail20",18
"exp2",236,"observer",NA,NA,"naive","pass10",76
"exp2",236,"observer",NA,NA,"naive","pass20",100
"exp2",236,"observer",NA,NA,"sophisticated","fail10",0
"exp2",236,"observer",NA,NA,"sophisticated","fail20",18
"exp2",236,"observer",NA,NA,"sophisticated","pass10",100
"exp2",236,"observer",NA,NA,"sophisticated","pass20",100
"exp2",237,"observer",NA,NA,"naive","fail10",50
"exp2",237,"observer",NA,NA,"naive","fail20",0
"exp2",237,"observer",NA,NA,"naive","pass10",68
"exp2",237,"observer",NA,NA,"naive","pass20",100
"exp2",237,"observer",NA,NA,"sophisticated","fail10",50
"exp2",237,"observer",NA,NA,"sophisticated","fail20",0
"exp2",237,"observer",NA,NA,"sophisticated","pass10",100
"exp2",237,"observer",NA,NA,"sophisticated","pass20",69
"exp2",238,"observer",NA,NA,"naive","fail10",15
"exp2",238,"observer",NA,NA,"naive","fail20",0
"exp2",238,"observer",NA,NA,"naive","pass10",100
"exp2",238,"observer",NA,NA,"naive","pass20",86
"exp2",238,"observer",NA,NA,"sophisticated","fail10",14
"exp2",238,"observer",NA,NA,"sophisticated","fail20",0
"exp2",238,"observer",NA,NA,"sophisticated","pass10",100
"exp2",238,"observer",NA,NA,"sophisticated","pass20",86
"exp2",239,"observer",NA,NA,"naive","fail10",28
"exp2",239,"observer",NA,NA,"naive","fail20",15
"exp2",239,"observer",NA,NA,"naive","pass10",84
"exp2",239,"observer",NA,NA,"naive","pass20",71
"exp2",239,"observer",NA,NA,"sophisticated","fail10",25
"exp2",239,"observer",NA,NA,"sophisticated","fail20",12
"exp2",239,"observer",NA,NA,"sophisticated","pass10",90
"exp2",239,"observer",NA,NA,"sophisticated","pass20",76
"exp2",240,"observer",NA,NA,"naive","fail10",5
"exp2",240,"observer",NA,NA,"naive","fail20",0
"exp2",240,"observer",NA,NA,"naive","pass10",66
"exp2",240,"observer",NA,NA,"naive","pass20",100
"exp2",240,"observer",NA,NA,"sophisticated","fail10",13
"exp2",240,"observer",NA,NA,"sophisticated","fail20",0
"exp2",240,"observer",NA,NA,"sophisticated","pass10",43
"exp2",240,"observer",NA,NA,"sophisticated","pass20",100
"exp2",241,"observer",NA,NA,"naive","fail10",29
"exp2",241,"observer",NA,NA,"naive","fail20",0
"exp2",241,"observer",NA,NA,"naive","pass10",55
"exp2",241,"observer",NA,NA,"naive","pass20",100
"exp2",241,"observer",NA,NA,"sophisticated","fail10",31
"exp2",241,"observer",NA,NA,"sophisticated","fail20",20
"exp2",241,"observer",NA,NA,"sophisticated","pass10",84
"exp2",241,"observer",NA,NA,"sophisticated","pass20",100
"exp2",242,"observer",NA,NA,"naive","fail10",18
"exp2",242,"observer",NA,NA,"naive","fail20",0
"exp2",242,"observer",NA,NA,"naive","pass10",50
"exp2",242,"observer",NA,NA,"naive","pass20",100
"exp2",242,"observer",NA,NA,"sophisticated","fail10",18
"exp2",242,"observer",NA,NA,"sophisticated","fail20",0
"exp2",242,"observer",NA,NA,"sophisticated","pass10",58
"exp2",242,"observer",NA,NA,"sophisticated","pass20",100
"exp2",243,"observer",NA,NA,"naive","fail10",13
"exp2",243,"observer",NA,NA,"naive","fail20",7
"exp2",243,"observer",NA,NA,"naive","pass10",83
"exp2",243,"observer",NA,NA,"naive","pass20",83
"exp2",243,"observer",NA,NA,"sophisticated","fail10",13
"exp2",243,"observer",NA,NA,"sophisticated","fail20",7
"exp2",243,"observer",NA,NA,"sophisticated","pass10",83
"exp2",243,"observer",NA,NA,"sophisticated","pass20",83
"exp2",244,"observer",NA,NA,"naive","fail10",33
"exp2",244,"observer",NA,NA,"naive","fail20",12
"exp2",244,"observer",NA,NA,"naive","pass10",93
"exp2",244,"observer",NA,NA,"naive","pass20",67
"exp2",244,"observer",NA,NA,"sophisticated","fail10",43
"exp2",244,"observer",NA,NA,"sophisticated","fail20",16
"exp2",244,"observer",NA,NA,"sophisticated","pass10",100
"exp2",244,"observer",NA,NA,"sophisticated","pass20",79
"exp2",245,"observer",NA,NA,"naive","fail10",43
"exp2",245,"observer",NA,NA,"naive","fail20",8
"exp2",245,"observer",NA,NA,"naive","pass10",100
"exp2",245,"observer",NA,NA,"naive","pass20",45
"exp2",245,"observer",NA,NA,"sophisticated","fail10",28
"exp2",245,"observer",NA,NA,"sophisticated","fail20",9
"exp2",245,"observer",NA,NA,"sophisticated","pass10",100
"exp2",245,"observer",NA,NA,"sophisticated","pass20",43
"exp2",246,"observer",NA,NA,"naive","fail10",22
"exp2",246,"observer",NA,NA,"naive","fail20",14
"exp2",246,"observer",NA,NA,"naive","pass10",91
"exp2",246,"observer",NA,NA,"naive","pass20",80
"exp2",246,"observer",NA,NA,"sophisticated","fail10",13
"exp2",246,"observer",NA,NA,"sophisticated","fail20",15
"exp2",246,"observer",NA,NA,"sophisticated","pass10",92
"exp2",246,"observer",NA,NA,"sophisticated","pass20",95
"exp2",247,"observer",NA,NA,"naive","fail10",45
"exp2",247,"observer",NA,NA,"naive","fail20",6
"exp2",247,"observer",NA,NA,"naive","pass10",77
"exp2",247,"observer",NA,NA,"naive","pass20",66
"exp2",247,"observer",NA,NA,"sophisticated","fail10",44
"exp2",247,"observer",NA,NA,"sophisticated","fail20",4
"exp2",247,"observer",NA,NA,"sophisticated","pass10",86
"exp2",247,"observer",NA,NA,"sophisticated","pass20",67
"exp2",248,"observer",NA,NA,"naive","fail10",66
"exp2",248,"observer",NA,NA,"naive","fail20",0
"exp2",248,"observer",NA,NA,"naive","pass10",84
"exp2",248,"observer",NA,NA,"naive","pass20",100
"exp2",248,"observer",NA,NA,"sophisticated","fail10",75
"exp2",248,"observer",NA,NA,"sophisticated","fail20",3
"exp2",248,"observer",NA,NA,"sophisticated","pass10",95
"exp2",248,"observer",NA,NA,"sophisticated","pass20",100
"exp2",249,"observer",NA,NA,"naive","fail10",53
"exp2",249,"observer",NA,NA,"naive","fail20",29
"exp2",249,"observer",NA,NA,"naive","pass10",99
"exp2",249,"observer",NA,NA,"naive","pass20",82
"exp2",249,"observer",NA,NA,"sophisticated","fail10",15
"exp2",249,"observer",NA,NA,"sophisticated","fail20",29
"exp2",249,"observer",NA,NA,"sophisticated","pass10",82
"exp2",249,"observer",NA,NA,"sophisticated","pass20",87
"exp2",250,"observer",NA,NA,"naive","fail10",45
"exp2",250,"observer",NA,NA,"naive","fail20",33
"exp2",250,"observer",NA,NA,"naive","pass10",91
"exp2",250,"observer",NA,NA,"naive","pass20",64
"exp2",250,"observer",NA,NA,"sophisticated","fail10",45
"exp2",250,"observer",NA,NA,"sophisticated","fail20",33
"exp2",250,"observer",NA,NA,"sophisticated","pass10",91
"exp2",250,"observer",NA,NA,"sophisticated","pass20",64
"exp2",251,"observer",NA,NA,"naive","fail10",45
"exp2",251,"observer",NA,NA,"naive","fail20",52
"exp2",251,"observer",NA,NA,"naive","pass10",76
"exp2",251,"observer",NA,NA,"naive","pass20",98
"exp2",251,"observer",NA,NA,"sophisticated","fail10",38
"exp2",251,"observer",NA,NA,"sophisticated","fail20",47
"exp2",251,"observer",NA,NA,"sophisticated","pass10",80
"exp2",251,"observer",NA,NA,"sophisticated","pass20",100
"exp2",252,"observer",NA,NA,"naive","fail10",0
"exp2",252,"observer",NA,NA,"naive","fail20",0
"exp2",252,"observer",NA,NA,"naive","pass10",100
"exp2",252,"observer",NA,NA,"naive","pass20",100
"exp2",252,"observer",NA,NA,"sophisticated","fail10",0
"exp2",252,"observer",NA,NA,"sophisticated","fail20",0
"exp2",252,"observer",NA,NA,"sophisticated","pass10",100
"exp2",252,"observer",NA,NA,"sophisticated","pass20",100
"exp2",253,"observer",NA,NA,"naive","fail10",0
"exp2",253,"observer",NA,NA,"naive","fail20",0
"exp2",253,"observer",NA,NA,"naive","pass10",100
"exp2",253,"observer",NA,NA,"naive","pass20",100
"exp2",253,"observer",NA,NA,"sophisticated","fail10",0
"exp2",253,"observer",NA,NA,"sophisticated","fail20",0
"exp2",253,"observer",NA,NA,"sophisticated","pass10",100
"exp2",253,"observer",NA,NA,"sophisticated","pass20",100
"exp2",254,"observer",NA,NA,"naive","fail10",28
"exp2",254,"observer",NA,NA,"naive","fail20",11
"exp2",254,"observer",NA,NA,"naive","pass10",82
"exp2",254,"observer",NA,NA,"naive","pass20",68
"exp2",254,"observer",NA,NA,"sophisticated","fail10",28
"exp2",254,"observer",NA,NA,"sophisticated","fail20",6
"exp2",254,"observer",NA,NA,"sophisticated","pass10",86
"exp2",254,"observer",NA,NA,"sophisticated","pass20",70
"exp2",255,"observer",NA,NA,"naive","fail10",33
"exp2",255,"observer",NA,NA,"naive","fail20",0
"exp2",255,"observer",NA,NA,"naive","pass10",68
"exp2",255,"observer",NA,NA,"naive","pass20",95
"exp2",255,"observer",NA,NA,"sophisticated","fail10",12
"exp2",255,"observer",NA,NA,"sophisticated","fail20",0
"exp2",255,"observer",NA,NA,"sophisticated","pass10",68
"exp2",255,"observer",NA,NA,"sophisticated","pass20",99
"exp2",256,"observer",NA,NA,"naive","fail10",50
"exp2",256,"observer",NA,NA,"naive","fail20",24
"exp2",256,"observer",NA,NA,"naive","pass10",76
"exp2",256,"observer",NA,NA,"naive","pass20",52
"exp2",256,"observer",NA,NA,"sophisticated","fail10",48
"exp2",256,"observer",NA,NA,"sophisticated","fail20",24
"exp2",256,"observer",NA,NA,"sophisticated","pass10",75
"exp2",256,"observer",NA,NA,"sophisticated","pass20",53
"exp2",257,"observer",NA,NA,"naive","fail10",55
"exp2",257,"observer",NA,NA,"naive","fail20",0
"exp2",257,"observer",NA,NA,"naive","pass10",88
"exp2",257,"observer",NA,NA,"naive","pass20",100
"exp2",257,"observer",NA,NA,"sophisticated","fail10",0
"exp2",257,"observer",NA,NA,"sophisticated","fail20",0
"exp2",257,"observer",NA,NA,"sophisticated","pass10",74
"exp2",257,"observer",NA,NA,"sophisticated","pass20",100
"exp2",258,"observer",NA,NA,"naive","fail10",0
"exp2",258,"observer",NA,NA,"naive","fail20",0
"exp2",258,"observer",NA,NA,"naive","pass10",100
"exp2",258,"observer",NA,NA,"naive","pass20",100
"exp2",258,"observer",NA,NA,"sophisticated","fail10",0
"exp2",258,"observer",NA,NA,"sophisticated","fail20",0
"exp2",258,"observer",NA,NA,"sophisticated","pass10",100
"exp2",258,"observer",NA,NA,"sophisticated","pass20",100
"exp2",259,"observer",NA,NA,"naive","fail10",12
"exp2",259,"observer",NA,NA,"naive","fail20",0
"exp2",259,"observer",NA,NA,"naive","pass10",100
"exp2",259,"observer",NA,NA,"naive","pass20",92
"exp2",259,"observer",NA,NA,"sophisticated","fail10",12
"exp2",259,"observer",NA,NA,"sophisticated","fail20",0
"exp2",259,"observer",NA,NA,"sophisticated","pass10",100
"exp2",259,"observer",NA,NA,"sophisticated","pass20",92
"exp2",260,"observer",NA,NA,"naive","fail10",50
"exp2",260,"observer",NA,NA,"naive","fail20",14
"exp2",260,"observer",NA,NA,"naive","pass10",96
"exp2",260,"observer",NA,NA,"naive","pass20",70
"exp2",260,"observer",NA,NA,"sophisticated","fail10",7
"exp2",260,"observer",NA,NA,"sophisticated","fail20",24
"exp2",260,"observer",NA,NA,"sophisticated","pass10",86
"exp2",260,"observer",NA,NA,"sophisticated","pass20",93
"exp2",261,"observer",NA,NA,"naive","fail10",29
"exp2",261,"observer",NA,NA,"naive","fail20",28
"exp2",261,"observer",NA,NA,"naive","pass10",73
"exp2",261,"observer",NA,NA,"naive","pass20",74
"exp2",261,"observer",NA,NA,"sophisticated","fail10",29
"exp2",261,"observer",NA,NA,"sophisticated","fail20",28
"exp2",261,"observer",NA,NA,"sophisticated","pass10",73
"exp2",261,"observer",NA,NA,"sophisticated","pass20",74
"exp2",262,"observer",NA,NA,"naive","fail10",53
"exp2",262,"observer",NA,NA,"naive","fail20",24
"exp2",262,"observer",NA,NA,"naive","pass10",95
"exp2",262,"observer",NA,NA,"naive","pass20",80
"exp2",262,"observer",NA,NA,"sophisticated","fail10",9
"exp2",262,"observer",NA,NA,"sophisticated","fail20",10
"exp2",262,"observer",NA,NA,"sophisticated","pass10",81
"exp2",262,"observer",NA,NA,"sophisticated","pass20",98
"exp2",263,"observer",NA,NA,"naive","fail10",45
"exp2",263,"observer",NA,NA,"naive","fail20",31
"exp2",263,"observer",NA,NA,"naive","pass10",62
"exp2",263,"observer",NA,NA,"naive","pass20",95
"exp2",263,"observer",NA,NA,"sophisticated","fail10",23
"exp2",263,"observer",NA,NA,"sophisticated","fail20",2
"exp2",263,"observer",NA,NA,"sophisticated","pass10",100
"exp2",263,"observer",NA,NA,"sophisticated","pass20",80
"exp2",264,"observer",NA,NA,"naive","fail10",59
"exp2",264,"observer",NA,NA,"naive","fail20",59
"exp2",264,"observer",NA,NA,"naive","pass10",74
"exp2",264,"observer",NA,NA,"naive","pass20",74
"exp2",264,"observer",NA,NA,"sophisticated","fail10",59
"exp2",264,"observer",NA,NA,"sophisticated","fail20",59
"exp2",264,"observer",NA,NA,"sophisticated","pass10",74
"exp2",264,"observer",NA,NA,"sophisticated","pass20",74
"exp2",265,"observer",NA,NA,"naive","fail10",22
"exp2",265,"observer",NA,NA,"naive","fail20",53
"exp2",265,"observer",NA,NA,"naive","pass10",50
"exp2",265,"observer",NA,NA,"naive","pass20",27
"exp2",265,"observer",NA,NA,"sophisticated","fail10",7
"exp2",265,"observer",NA,NA,"sophisticated","fail20",10
"exp2",265,"observer",NA,NA,"sophisticated","pass10",78
"exp2",265,"observer",NA,NA,"sophisticated","pass20",98
"exp2",266,"observer",NA,NA,"naive","fail10",54
"exp2",266,"observer",NA,NA,"naive","fail20",11
"exp2",266,"observer",NA,NA,"naive","pass10",87
"exp2",266,"observer",NA,NA,"naive","pass20",53
"exp2",266,"observer",NA,NA,"sophisticated","fail10",14
"exp2",266,"observer",NA,NA,"sophisticated","fail20",6
"exp2",266,"observer",NA,NA,"sophisticated","pass10",94
"exp2",266,"observer",NA,NA,"sophisticated","pass20",79
"exp2",267,"observer",NA,NA,"naive","fail10",50
"exp2",267,"observer",NA,NA,"naive","fail20",0
"exp2",267,"observer",NA,NA,"naive","pass10",52
"exp2",267,"observer",NA,NA,"naive","pass20",100
"exp2",267,"observer",NA,NA,"sophisticated","fail10",50
"exp2",267,"observer",NA,NA,"sophisticated","fail20",0
"exp2",267,"observer",NA,NA,"sophisticated","pass10",52
"exp2",267,"observer",NA,NA,"sophisticated","pass20",100
"exp2",268,"observer",NA,NA,"naive","fail10",57
